ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
49133,Poongavanapuram,Chennai,Karim Biryani,300.0,3.8,20,"Biryani,South Indian",Periamet,32
49163,Triplicane,Chennai,Hotel Sangam - Mount Road,300.0,4.1,500,"Biryani,North Indian,Chinese",Mount Road,36
49320,Powai Area,Mumbai,Tunga Restaurant,300.0,2.9,80,Indian  Chinese  Mangalorean,Saki Vihar Road,67
49332,Vastrapur,Ahmedabad,Caffix The Tech Cafe,450.0,4.6,20,"Chinese,North Indian,Continental",Vastrapur,48
49355,Tangra,Kolkata,Quality Fast Food,250.0,2.9,80,"Indian,Chinese",Near Tangra Telephone Exchange,63
49578,Annanagar East,Chennai,Daily Treat,200.0,3.8,20,"American,Juices,Street Food,Pizzas",Annanagar,62
49592,Kondhwa,Pune,Desi Handi,300.0,2.9,80,"North Indian,Chinese,Biryani",Modern Colony,78
49593,Kondhwa,Pune,Dhaba Curry,300.0,3.2,20,"North Indian,Chinese,Biryani",Modern Colony,70
49600,Chembur,Mumbai,Bro'S Kitchen,200.0,2.9,80,Snacks,Chembur,52
49628,Central Market Punjabi Bagh,Delhi,Dashi - Dimsum & Sushi Bar,1000.0,4.3,100,"Japanese,Chinese,Pan-Asian,Sushi",Central Market Punjabi Bagh,65
49739,Banjara Hills,Hyderabad,Waffle House,400.0,3.9,20,Cafe  Desserts  Beverages,Raod No 12,55
49811,Royapettah,Chennai,Hot Breads,150.0,4.4,100,Bakery,Triplicane,39
49931,Perambur,Chennai,Arafa Biriyani & Kebab Point,250.0,3.8,50,"Biryani,Chinese",Perambur,62
49939,Aminjikarai,Chennai,Deen Biryani,400.0,3.8,1000,"Biryani,Chinese",Arumbakkam,54
50057,Santosh Nagar,Hyderabad,Khismat Restaurant,250.0,3.6,100,"Chinese,Indian,Mughlai",Maruthi Nagar,50
50060,Warje,Pune,Chicken Xperience By Venky'S (Warje),200.0,4.5,100,"Fast Food,Beverages,Desserts,Biryani",Warje,64
50064,Jm Road,Pune,Amhi Kolhapuri - Shivajinagar Canteen,200.0,3.7,100,"Maharashtrian,Indian,Biryani,Beverages",Kharadi,35
50091,Saidabad,Hyderabad,Tipsy Topsy,250.0,3.7,500,"Chinese,Italian,Desserts,Bakery,Fast Food",Saroor Nagar,39
50111,Bandra Area,Mumbai,Hitchki,600.0,4.0,100,"North Indian,Mughlai,Indian,Punjabi,Tandoor,Biryani",Bandra Area,43
50119,Bandra Area,Mumbai,Nara Thai,800.0,4.4,100,"Thai,Asian,Salads,Seafood,Pan-Asian",Bandra Area,53
50138,Thousand Lights,Chennai,Old Madras Baking Company,300.0,4.6,100,"Bakery,Desserts",Khader Nawaz Khan Road,37
50148,University Area,Ahmedabad,Upper Crust,500.0,4.3,100,"Indian,Chinese,Continental,Bakery",Navrangpura,44
50158,Khokhra,Ahmedabad,Spicia Restaurant,350.0,4.2,100,"North Indian,Chinese",Anupam Cinema Road Khokhra,47
50216,Nungambakkam,Chennai,Drunken Monkey,400.0,4.2,100,"Healthy Food,Beverages,Juices",Sterling Road,56
50266,Dilsukhnagar,Hyderabad,Mr.Pulao,200.0,3.6,500,"Andhra,South Indian,Biryani",Krishna Nagar,41
50319,Ahmedabad,Ahmedabad,Fish Express,450.0,4.6,20,"Indian,Tandoor,Seafood,Chinese",Sarkhej,47
50356,Navrangpura,Ahmedabad,Mirch Masala,700.0,4.2,50,"Indian,Mughlai",C G Road,38
50363,Ellisbridge,Ahmedabad,Tomato'S,1200.0,4.4,50,"Indian,Chinese,Continental",C G Road,49
50461,Topsia,Kolkata,Shimla Biryani-Topsia,350.0,4.2,1000,"Chinese,Indian,Biryani",Topisa,63
50620,Garfa,Kolkata,Happizzaa,350.0,4.0,50,"Pizzas,Italian",Near Jagaran Club Play Ground,86
50773,West Mambalam,Chennai,Vijay'S Delhi Chat,150.0,4.3,50,"Chinese,North Indian,Chaat",T Nagar,77
50934,Navrangpura,Ahmedabad,Choice Snack Bar,450.0,4.4,100,Beverages,C G Road,33
50973,Kilpauk,Chennai,Buhari Vintage Hotel - Kilpauk,400.0,4.4,100,"Biryani,North Indian,Chinese",Old 6-E Harleys Road,45
51119,Khokhra,Ahmedabad,Masala Kitchen,450.0,4.2,50,"Indian,Chinese,Continental",Mani Nagar,54
51158,Anna Nagar,Chennai,Hyderabad Mughal Biriyani,500.0,3.9,100,"North Indian,Chinese",Annanagar,69
51230,Triplicane,Chennai,Umar Biriyani,400.0,2.9,80,"Biryani,Chinese,Arabian",Royapettah,34
51263,Ambawadi,Ahmedabad,Harshu'S Late Night Munchies,450.0,4.2,50,"Fast Food,Italian,Chinese,Snacks",Satellite,44
51317,Chennai,Chennai,Pally Tastei Food (Perambur),250.0,3.9,1000,"Chinese,North Indian,South Indian",Perambur,53
51329,Ballygunge,Kolkata,Minihut,500.0,4.6,100,Chinese,Ballygunge,69
51492,Purasaiwakkam,Chennai,Ritz,650.0,2.9,80,"North Indian,Chinese",Egmore,39
51495,Baranagar,Kolkata,Kolkata Fries,200.0,4.4,20,"Fast Food,American,Biryani,Lebanese,Indian",Near Baranagar Police Station,94
51543,Ejipura,Bangalore,Momo Rice Noodles,350.0,4.2,100,"Chinese,Thai",Koramangala,56
51561,Chembur,Mumbai,Ratnagiri Restaurant & Bar,600.0,4.3,100,"Indian,Chinese,Coastal,Malwani",Chembur,45
51621,Nungambakkam,Chennai,Mishwar Restaurant,750.0,3.9,20,"Kerala,South Indian,Arabian,Chinese",Nungambakkam,54
51832,Royapuram,Chennai,Pandia'S Avenue,500.0,4.1,1000,"Chettinad,South Indian,North Indian,Chinese",Royapuram,67
51833,Old Washermanpet,Chennai,Bakers Spring,250.0,4.3,50,"Bakery,Desserts,Fast Food",Royapuram,61
51863,George Town,Chennai,Sea Shore,500.0,3.8,20,"North Indian,Chettinad,Chinese,Seafood",Broadway Near Vijaya Opticals',39
51932,Rohini,Delhi,Khalsa Dhaba,500.0,2.9,80,North Indian,Sector 2,35
52024,George Town,Chennai,Hotel Zum Zum 1965,300.0,3.7,100,"North Indian,South Indian,Chettinad",George Town,46
52045,Anna Nagar,Chennai,Little Hut (Shanthi Colony),300.0,4.3,100,"North Indian,Chinese,Fast Food,Arabian",Annanagar,65
52054,Salunkhe Vihar,Pune,Souk By Cafe Arabia,300.0,4.3,500,"Lebanese,Middle Eastern,Mediterranean,Fast Food",Opposite Bsnl Telephone Exchange,66
52151,Old Washermanpet,Chennai,Atho Man,350.0,4.0,100,"Burmese,Indian,Chinese,Arabian",Royapuram,49
52204,Bn Reddy Nagar,Hyderabad,Amaravathi Restaurant,400.0,4.0,50,"North Indian,Chinese",Champapet Rd,63
52207,Vadapalani,Chennai,Asima Briyani,400.0,4.0,100,"Biryani,Indian,Chinese,North Indian,South Indian,Grill,Barbecue,Tandoor",Vadapalani,73
52250,Erandwane,Pune,Pathan Laziz Biryani House,300.0,2.9,80,"Biryani,North Indian",Near Dashbhuja Ganpati,52
52338,Paschim Vihar,Delhi,Da Pizza Bakers,400.0,2.9,80,"Pizzas,Fast Food",Paschim Vihar,61
52344,Bidhannagar,Kolkata,Anytime Pizza,300.0,2.9,80,"Italian,Desserts",Opposite Chok Mandir,80
52364,Kalyani Nagar,Pune,The French Window Patisserie,500.0,2.9,80,"Desserts,Bakery",Koregaon Park,57
52368,Wadgaon Sheri,Pune,Burger 11,500.0,4.5,100,"American,Fast Food,Keto,Beverages",Wadgaon Sheri,72
52419,Himayatnagar,Hyderabad,Roll Zone,150.0,4.1,50,"Snacks,Fast Food",Urdu Hall Lane,31
52460,Bidhannagar,Kolkata,Aahar Restaurant,400.0,4.3,20,"Indian,Chinese",Outside Ec Market,66
52463,Shivaji Nagar,Bangalore,Utse Kitchen,500.0,4.2,100,"Chinese,Tibetan,Nepalese,Pan-Asian",Commercial Street,51
52533,Karve Nagar,Pune,Fish Land,500.0,3.9,100,Seafood,Kothrud,58
52548,George Town,Chennai,Dindigul Thalappakatti,400.0,3.9,100,"Biryani,Barbecue,South Indian,Chinese,North Indian",N.S.C Bose Road,50
52566,Rohini,Delhi,Jw Solitaire,800.0,2.9,80,"North Indian,Chinese,Continental",Adjoining M2K,37
52604,Chennai,Chennai,Pizza Cottage,450.0,4.1,100,"Pizzas,Fast Food",Royapuram,48
52686,Ashok Nagar,Bangalore,Chung Wah,800.0,4.3,100,Chinese,Residency Cross Road,38
52712,Paldi,Ahmedabad,Decent Restaurant,650.0,2.9,80,"North Indian,Chinese",Navrangpura,36
52725,Royapettah,Chennai,Kozhi Idli,200.0,4.4,100,South Indian,Royapettah,46
52767,Saki Naka,Mumbai,Kfc,400.0,4.3,1000,"American,Fast Food,Snacks",Sakinaka,41
53007,Mehdipatnam,Hyderabad,Prince Restaurant,200.0,3.9,1000,"Biryani,North Indian,Tandoor,Hyderabadi,Kebabs,Chinese",Masjid Road,52
53009,Humayun Nagar,Hyderabad,Prince Hotel,200.0,4.0,1000,"Biryani,North Indian,Tandoor",Masjid Road,51
53211,Kothrud,Pune,Kimaya Veg Restaurant,300.0,4.3,100,"Chinese,South Indian,Indian",Kothrud,45
53261,Toli Chowki,Hyderabad,4 Seasons,800.0,4.1,500,"Mediterranean,Lebanese,Mughlai,North Indian,Chinese,Salads",Opposite Rta Office,65
53503,Ashok Nagar,Bangalore,Brik Oven,1000.0,4.5,100,"Pizzas,Italian,Desserts,Beverages",Church Street,35
53659,Bidhannagar,Kolkata,Pour House,1200.0,2.9,80,"Indian,Italian,Chinese,Continental",Near Pantaloons Sec V,80
53710,Chennai,Chennai,Chef Express,250.0,4.0,100,Italian,T Nagar,75
53815,Choolaimedu,Chennai,Zam Zam Biriyani & Fast Food,250.0,3.8,20,"Biryani,Fast Food",Choolaimedu,65
53884,Kilpauk,Chennai,Wraps & Rolls,150.0,4.1,50,"Street Food,Fast Food,Pizzas,Italian,Desserts",Kilpauk,45
53934,Purasaiwakkam,Chennai,Ibaco,800.0,4.7,50,"Ice Cream,Desserts",Purasaiwalkam,35
53985,Juhapura,Ahmedabad,Zaika Darbar,350.0,3.9,50,"Indian,Chinese",Serkhej,45
54309,Navrangpura,Ahmedabad,Ristretto Behind The Rods,700.0,4.0,50,"Continental,Pizzas,Chinese,North Indian,Desserts,Punjabi,Indian,Healthy Food,Pastas,Beverages",Navrangpura,40
54314,Elgin,Kolkata,The Salt House,1200.0,4.5,50,"Continental,Italian",Near Fbb India'S Fashion Hub,59
54326,Dumdum,Kolkata,Eat & Treat,250.0,3.3,100,Continental,Near Kumar Ashutosh Institution(Main),75
54378,Sadashiv Peth,Pune,Hotel Ashirwad,200.0,4.1,20,"Maharashtrian,North Indian",Sadashiv Peth,35
54424,Chembur,Mumbai,Nothing But Chicken,400.0,4.4,500,"Salads,Raw meats",Sion-Trombay Road,43
54488,Andheri East,Mumbai,Indigo Burger Project,350.0,4.4,100,American,Sakinaka,52
54585,Taltala,Kolkata,Brother'S Snack,200.0,2.9,80,"Indian,Chinese,Fast Food",New Market Area,50
54605,New Nallakunta,Hyderabad,Lucky'S Biryani House,400.0,4.0,100,"Biryani,Chinese",Tilak Nagare X Road,38
54668,George Town,Chennai,Cool Biz,100.0,4.0,100,"Beverages,Juices",Parrys,38
54698,Rajajinagar,Bangalore,Sri Maruthi Miltry Hotel,250.0,3.8,500,"Biryani,South Indian,Combo",Rajajinagar,57
54728,Bandra West,Mumbai,The Serial Griller - Burgers Plus,450.0,3.9,20,American,Khar,55
54735,Kilpauk,Chennai,Saleem Biryani,300.0,3.6,50,"Biryani,Chinese,North Indian",Dr.Alagappa Road,40
54801,Raja Annamalai Puram,Chennai,Broken Bridge Cafe,1100.0,4.5,50,"Indian,Continental",Alwarpet,79
54824,Bhowanipore,Kolkata,French Loaf,400.0,4.6,100,Fast Food,Vasundhara Building  Sarat Bose Road,47
54889,Vishrantwadi,Pune,Baba Biryani,250.0,3.5,50,"Biryani,Indian,Chinese",Yerwada,59
54917,Bandra Area,Mumbai,All Elements,800.0,4.4,20,Pizzas  Pastas  Italian  Snacks  Continental  Desserts  American  Salads,Khar,65
54972,George Town,Chennai,Hotel Kalyana Bhavan,250.0,2.9,80,Biryani,Parrys Corner,50
54973,Royapettah,Chennai,Sathyam Cinemas,250.0,4.4,500,"Fast Food,Snacks,Desserts,Beverages",Sathyam Cinemas,44
55080,Gulbai Tekra,Ahmedabad,The Mad House Cafe,350.0,4.4,20,"Fast Food,Indian",Gulbai Tekra,36
55192,Taltala,Kolkata,Kareem'S - Park Street,1100.0,4.3,500,"Biryani,North Indian,Mughlai",Near Hotel Heera International,54
55195,Tarnaka,Hyderabad,Nrs Hotel Sanman,150.0,4.1,1000,"South Indian,North Indian",Tarnaka Cross Road,57
55334,Teynampet,Chennai,The Summer House Eatery,1000.0,4.3,50,"Italian,Continental,French,Japanese,Korean,Thai",Alwarpet,59
55369,Koregaon Park,Pune,Boteco - Restaurante Brasileiro,800.0,4.3,50,"South American,Fast Food",Koregaon Park,63
55531,Jayanagar,Bangalore,Andhra Ruchulu,500.0,4.2,100,"Andhra,Chettinad,Chinese,Desserts,North Indian,Seafood",3Rd Block,47
55625,Golpark,Kolkata,The Chaiwala,350.0,4.3,50,American  Continental  Italian  Pastas  Snacks  Desserts  Beverages,Lake Terrace Road Opposite Of Lake School For Girls,69
55702,New Mallepally,Hyderabad,Al Arabian Shawarma,150.0,4.2,50,Arabian,Nampally Station Road,35
55746,Purasaiwakkam,Chennai,The Cake World,250.0,2.9,80,"Bakery,Desserts",Purasawalkam,49
55795,Tilak Nagar,Delhi,Chili'S American Grill & Bar,900.0,4.2,100,"American,Salads,Mexican,Italian,Steakhouse",Pacific Mall Tagore Garden,76
55875,Lakdikapul,Hyderabad,Hotel Azizia,300.0,3.9,50,"North Indian,Biryani,Chinese",Nampally,31
56066,Chembur,Mumbai,Sanjay Restaurant,450.0,4.0,20,Indian,Chembur,47
56118,Erandwane,Pune,Kollage Food Court,300.0,4.4,20,"North Indian,Punjabi,Indian,Continental",Law College Road,50
56130,Annanagar East,Chennai,Shri Balaajee Bhavan,250.0,4.5,1000,"South Indian,North Indian",Anna Nagar,53
56233,Koramangala,Bangalore,Khawa Karpo,178.0,4.6,100,Chinese,Koramangala,53
56268,Punjagutta,Hyderabad,The Belgian Waffle Co.,200.0,4.5,100,Desserts  Beverages,Next Galleria Mall,66
56491,Andheri East,Mumbai,Sangeeta'S Kitchen,500.0,3.8,50,Indian,Chakala,66
56497,Indiranagar,Bangalore,Maravanthe,800.0,4.3,100,Seafood,Indiranagar,54
56553,Kalighat,Kolkata,Kolkata Kitchen,300.0,4.2,20,"Indian,Chinese",Hazra,75
56627,Purasaiwakkam,Chennai,Chaicup,200.0,4.3,100,"Beverages,Snacks,Bakery",Briklyn Road,36
56722,Bidhannagar,Kolkata,Sly Fox Gastro Club,1200.0,4.2,50,"Continental,Chinese,Indian,Italian,European",Globsyn Crystal Sector 5,79
56756,Aundh,Pune,Big Ms,400.0,2.9,80,"American,Cafe,Fast Food,Beverages,Italian,Mexican",Aundh,67
56972,Entally,Kolkata,Alishan Biryani,200.0,4.0,50,Biryani,Near Laxmi Stores,41
57004,Anna Nagar,Chennai,Kings Kitchen,249.0,2.9,80,"Chinese,Kebabs,North Indian",Annanagar,67
57048,Nungambakkam,Chennai,Chicking,350.0,4.3,500,"Fast Food,Continental",Nungambakkam,58
57113,Washermanpet,Chennai,Atho Grillz - G A Road,350.0,4.0,100,"Burmese,Indian,Chinese,Arabian",Old Washermanpet,56
57224,Chembur,Mumbai,Grandmama'S Cafe,900.0,4.2,100,"American,Italian,Continental,Indian",Chembur,47
57231,Bandra Area,Mumbai,Blue Tokai Coffee Roasters,800.0,4.8,100,"Healthy Food,American,Lebanese,Mediterranean,European,Juices,Middle Eastern",Bandra Area,41
57426,Bhowanipore,Kolkata,Mavericks Cafe,450.0,4.0,100,"Italian,Chinese,Indian",Opposite Icy Fusion,76
57428,Seshadripuram,Bangalore,Happy Hours,300.0,2.9,80,"Desserts,Beverages",Old Bridge Road,53
57566,Golpark,Kolkata,Coffee World,400.0,4.2,20,Desserts,Oppo Nazrul Manch,74
57673,Purasaiwakkam,Chennai,Lite Tiffin,300.0,4.1,20,South Indian,Kilpauk,51
57856,Anna Nagar,Chennai,Superstar Pizza,500.0,4.2,20,"Pizzas,Fast Food",Anna Nagar,67
57868,Mylapore,Chennai,Viswanathan Chettinadu Hotel,200.0,4.1,100,South Indian,Mylapore,55
57903,New Malakpet,Hyderabad,Capital Multi Cuisine Restaurant,500.0,3.8,5000,"Haleem,Arabian,Biryani,Tandoor,Chinese,Indian,Desserts,Kebabs,Mughlai",Mumbai Hwy,33
58049,Chennai,Chennai,Perambur Sri Srinivasa Sweets And Snacks,300.0,4.3,1000,"South Indian,North Indian",Opposite Perambur Railway Station,55
58070,Film Nagar,Hyderabad,Sofrehh Persian Bistro,400.0,4.1,50,Fast Food  Middle Eastern  Cafe,Road Number 36,77
58088,Ellisbridge,Ahmedabad,Timpani Radisson Blu,600.0,2.9,80,"North Indian,Chinese",Radisson Blu Ambavadi,49
58090,Beleghata,Kolkata,Cakes  Phoolbagan,200.0,4.4,100,Bakery  Desserts,Beside Ghosh Brothers Sweet,39
58119,Aundh,Pune,L'Apicio,800.0,4.2,50,"European,Mediterranean,Continental,Desserts",Aundh,76
58120,Pashan,Pune,Mothers Meal,300.0,3.8,20,"Chinese,Maharashtrian,North Indian",Pashan,75
58195,Ashok Nagar,Bangalore,Amadora Gourmet Ice Cream & Sorbet,450.0,4.5,20,Desserts,Ub City,33
58197,Sivanchetti Gardens,Bangalore,Shanti Sagar,200.0,4.3,1000,South Indian,Ulsoor,48
58289,Punjagutta,Hyderabad,Baguette Salads,200.0,3.8,100,"Healthy Food,North Indian,Beverages",Rd No:3,64
58568,Ashok Nagar,Bangalore,Sweet Chariot,50.0,2.9,80,Desserts,Brigade Road,36
58607,Ghatkopar West,Mumbai,Bharat Cafe,600.0,4.0,100,"Indian,Chinese,Beverages",Ghatkopar West,46
58632,Choolaimedu,Chennai,New Loyola Fast Foods,250.0,4.2,100,"Chinese,Biryani",Nelson Manickam,53
58818,Motera,Ahmedabad,Test Of Spice,200.0,4.1,100,"North Indian,Fast Food,South Indian",Chandkheda,79
58858,Kodungaiyur,Chennai,Madras Pizza,200.0,4.1,100,"Pizzas,Juices,Beverages",Sundaram Pillai,62
58955,Sion,Mumbai,Koliwada Chicken & Fish Fry Corner,300.0,3.4,100,"Indian,Chinese",Sion,46
58990,Chembur,Mumbai,Blend N Brew,800.0,4.3,50,"Indian,Chinese,North Indian,Tandoor,Biryani,Kebabs,Punjabi",Chembur,49
59008,Shivajinagar,Pune,Turkish Delight,350.0,4.3,20,"Arabian,Turkish",The Pavillion Senapati Bapat Road,44
59141,Ashok Nagar,Bangalore,Wow! Momo,250.0,4.3,20,"Tibetan,Fast Food,Healthy Food,Asian,Chinese,Snacks,Continental,Desserts,Beverages",Garuda Mall Wow! Momo,38
59439,Paldi,Ahmedabad,Vadilal Scoop Shop,300.0,4.4,20,"Ice Cream,Desserts",Ellis Bridge,24
59550,Gopalapuram,Chennai,The Grand Sweets And Snacks - Amirtham Restaurant,200.0,4.7,100,"Sweets,Snacks",Gopalapuram,44
59555,T. Nagar,Chennai,The Grand Sweets And Snacks - Amirtham Restaurant,400.0,4.7,500,"Sweets,Snacks",T Nagar,58
59662,Thaltej,Ahmedabad,Silver Leaf,600.0,2.9,80,"Indian,Continental",Acropolis Mall Thaltej,48
59771,Andheri East,Mumbai,Bombay Kitchen,350.0,2.9,80,Indian  Chinese  Pizzas  Pastas  Snacks  Biryani  Continental  Beverages  Desserts,Chakala,54
59810,Santoshpur,Kolkata,Mamasan,900.0,4.1,20,Oriental,Lake View Road,80
59815,Bidhannagar,Kolkata,Urmila,300.0,2.9,80,"Indian,Chinese,Tandoor,Mughlai",Near Rotary Narayan Eye Hospital,75
59864,Thousand Lights,Chennai,Palm Jumeira,400.0,3.9,500,"Indian,Chinese,Arabian,Biryani,Beverages,Desserts",Royapettah,45
59971,Anna Nagar,Chennai,Kebabery,400.0,4.3,100,"Afghani,Biryani",Anna Nagar,70
60071,Old Malakpet,Hyderabad,Karachi Bakery,400.0,4.2,100,"Bakery,Pizzas,Fast Food,Chinese,Italian,American,Sweets,Desserts,Beverages",Saleem Nagar,38
60074,Santacruz East,Mumbai,Oriental Combo Box,300.0,4.2,20,Chinese,Santacruz East,36
60104,Kalina,Mumbai,Tip Top Kabab Corner,150.0,4.3,20,Indian,Santacruz East,34
60152,Sector 8 Rohini,Delhi,Chinese Fiesta (Since 1998),150.0,3.6,20,"Chinese,Continental,Snacks,Beverages,Italian,Desserts",Pitampura,50
60214,New Malakpet,Hyderabad,Tower Bavarchi Multi Cuisine Restaurant,300.0,3.2,100,"North Indian,Chinese,Biryani",Dilsukhnagar Main Rd,35
60303,Beniapukur,Kolkata,The Burping Panda,350.0,4.1,100,"Chinese,North Indian",Park Street,63
60323,Vastrapur,Ahmedabad,Brothers Brand,550.0,4.2,100,"Indian,Chinese,Continental,North Indian,Biryani,Punjabi,Thalis,Tandoor,Combo,Pastas,Snacks,Beverages,Street Food",Vastrapur,47
60347,Mylapore,Chennai,27 Culinary Street,300.0,2.9,80,"North Indian,South Indian,Chinese,Indian,Mongolian,Continental",Mylapore,55
60357,Subhash Nagar Petrol Pump,Delhi,Momos Corner,300.0,4.2,500,"Chinese,Pan-Asian",Jail Road,70
60471,Uttam Nagar,Delhi,Rolls Mania,200.0,3.6,20,Beverages,Main Najafgarh Road,75
60555,Ballygunge,Kolkata,Haze,800.0,2.9,80,"Italian,Continental",Near Ushanath Sen Square Park,70
60731,Andheri East,Mumbai,Nayak'S Restaurant,550.0,3.9,20,Indian  Chinese,Chakala,56
60794,Kothrud,Pune,Green Food,300.0,4.3,1000,"North Indian,South Indian,Chinese",Kothrud,50
61000,Teynampet,Chennai,Truffle Delight,200.0,3.9,100,"Bakery,Desserts,Beverages,Snacks,Juices,Pizzas",Alwarpet,60
61005,Dumdum,Kolkata,Hesel Food Court,300.0,4.1,50,"Chinese,Indian",Near Punjab National Bank Atm,97
61028,Ramesh Nagar,Delhi,Papajii & Sons (Punjabi Bagh),250.0,3.8,50,"Indian,Chinese,Mughlai",Club Road Market,71
61115,Bandra Area,Mumbai,Copper Chimney,800.0,4.2,50,"North Indian,Indian,Biryani,Punjabi,Kebabs,Grill,Mughlai,Desserts",Bandra Area,42
61128,Kurla,Mumbai,Hotel Sunny,700.0,4.4,100,"Indian,Thalis",Chembur,43
61196,Bibwewadi,Pune,Biryani Kebabs & Co,250.0,2.9,80,"Biryani,Lebanese,Kebabs",Sahkarnagar,52
61238,Paschim Vihar,Delhi,For God'S Cake,300.0,3.9,100,"Bakery,Desserts,Beverages,Pizzas,Pastas,Snacks,Fast Food,American",Paschim Vihar,46
61290,Ramesh Nagar,Delhi,Papaji & Sons,250.0,2.9,80,"Mughlai,Chinese,Continental,Indian,Italian",Paschim Vihar,78
61315,Banjara Hills,Hyderabad,Chai Point,150.0,4.2,500,"Bakery,Combo,Beverages,Maharashtrian,Snacks,Street Food,South Indian,Punjabi,Fast Food",Gvk Mall,57
61561,West Mambalam,Chennai,Fnp Cakes 'N' More,200.0,3.7,50,Desserts,Ashok Nagar,71
61597,Seshadripuram,Bangalore,Sagar Restaurant,500.0,4.3,100,"Chinese,South Indian,North Indian",Majestic,54
61607,Ballygunge,Kolkata,Purple Haze,300.0,4.0,100,"Chinese,Italian,Fast Food,Desserts,Beverages",Near Park Circus Primary School,65
61790,Koramangala,Bangalore,Sardarji Londonwaley,350.0,4.0,500,"Indian,North Indian,Punjabi,Chinese,Biryani",Koramangala,55
61834,Navrangpura,Ahmedabad,Just Live Restaurant,450.0,4.4,20,"North Indian,Chinese,Continental,Mexican",Navrangpura,40
61910,Poongavanapuram,Chennai,Hotel Khaja Empire,300.0,4.0,20,"Chinese,North Indian",Purasawakam,37
61931,Lakdikapul,Hyderabad,Al Yousufain Fast Food,300.0,4.1,50,"Indian,Fast Food",Nampally,30
62231,Shivajinagar,Pune,Vrudheshwar Pure Veg,300.0,4.3,20,North Indian,Shivaji Nagar,33
62267,Kothrud,Pune,Biryani Express 100% Home Made,200.0,3.9,50,Biryani,Nanasaheb Sutar Path,76
62408,Kothrud,Pune,Jayesh A1 Sandwiches,200.0,4.2,500,Fast Food,Karve Nagar,51
62456,Amberpet,Hyderabad,Bakers 'Q',300.0,4.0,100,Bakery,Shivam Road,44
62482,Navrangpura,Ahmedabad,Raju Omlet,250.0,4.1,20,Indian,Sola,35
62509,Banjara Hills,Hyderabad,Ohri'S Cake Nation,600.0,4.1,100,Desserts  Bakery,Road No.12,52
62557,Shivajinagar,Pune,Tgi Fridays,1000.0,2.9,80,"American,Mexican",The Pavilllion,59
62679,Anna Nagar,Chennai,Ambur Star Briyani,500.0,4.3,1000,Biryani,Near Tower Park,58
62695,Ghatkopar West,Mumbai,Hrezzo,1000.0,4.3,20,"Continental,Indian,Chinese",Ghatkopar West,40
62758,Jayanagar,Bangalore,Chefmaster,300.0,4.1,100,"South Indian,Kerala,Seafood",Jayanagar,55
62836,Govandi East,Mumbai,Js Burger,250.0,3.2,20,"American,Pizzas,Fast Food,Biryani,Snacks,Combo",Govandi,57
62876,Rohini,Delhi,Lunchbox,200.0,4.1,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Sector 8,40
62894,Santacruz East,Mumbai,Lunchbox - Meals And Thalis,200.0,4.2,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Kalina,37
62934,Narayan Peth,Pune,Lunchbox,200.0,4.1,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Shaniwar Peth,31
62979,Ellisbridge,Ahmedabad,Lunchbox,200.0,4.0,100,"North Indian,Punjabi,Combo,Biryani,Healthy Food,Jain,Thalis,Indian,Mughlai,Desserts",Panchvati Ellis Bridge,35
63042,Bandra Area,Mumbai,Toast & Tonic,900.0,2.9,80,"European,Continental",Bandra Area,51
63048,Pulikeshi Nagar,Bangalore,Sharief Bhai,400.0,4.1,1000,"Biryani,North Indian,Kebabs,Mughlai,Grill,Fast Food,Beverages,Combo,Sweets,Desserts",M.M Road,48
63049,Koregaon Park,Pune,Tvum,1000.0,2.9,80,North Indian,Kalyani Nagar,58
63156,Vyasarpadi,Chennai,Meat And Eat,400.0,4.2,100,Fast Food,Perambur,48
63617,Salt Lake City,Kolkata,Scone (Multicuisine Unit),300.0,4.4,50,"Indian,Chinese",Bj Market Complex,73
63673,Koregaon Park,Pune,Wicked China,400.0,4.2,20,"Chinese,Oriental,Asian,Pan-Asian,Thai,Seafood,Fast Food",Koregaon Park Road,66
63705,Kodambakkam,Chennai,Hotel Hollywood,500.0,4.3,100,"North Indian,Biryani,Seafood,South Indian",Kodambakkam,66
